Domain,下一步,操作入口,获取方式,处理结果,已确认事实,缺失事实,证据URL,证据日期,外链形式,DR,成功项目数
news-nug.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://news-nug.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
newsscore.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://newsscore.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
newwebsiteslist.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.newwebsiteslist.com/submit-website/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
newworldwebs.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://newworldwebs.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
nexioe.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://nexioe.com/guest-post-add-my-site/,免费,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
nexty.dev,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://nexty.dev/blogs,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
nice-letterform.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://nice-letterform.com/t/submit-site.html,免费,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
nicecitydatecraze.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://nicecitydatecraze.com/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
nicfraternity.org,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://nicfraternity.org/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
nkkcpbo.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://nkkcpbo.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
no.security,人工确认：发布后是否真的会留下外链,https://no.security/submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引,样例页没有外部链接，未证明该机制会产出直接外链,https://no.security/posts/2026-08-05/#-what-security-social-is-saying,2026-09-02,,,
nonprofithub.org,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://nonprofithub.org/submit-content/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
novakvm.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://novakvm.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
nptechforgood.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.nptechforgood.com/category/guest-post/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
ntyongyua.blogspot.com,人工确认：找一条用户产出的链接看它的 rel,https://ntyongyua.blogspot.com/,免费,待确认,入口页有免费措辞且无付费信号；样例公开页可索引；样例页 Follow 24 条 / Nofollow 13500 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://ntyongyua.blogspot.com/2023/04/d.html,2026-09-02,,,
o52olk.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://o52olk.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
obake.pages.dev,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://obake.pages.dev/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
odaily.news,人工确认：找一条用户产出的链接看它的 rel,https://www.odaily.news/submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 Follow 5 条 / Nofollow 1 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://www.odaily.news/zh-CN/newsflash/514376,2026-09-02,,,
oi97uh.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://oi97uh.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
okeiai.com,人工确认：找一条用户产出的链接看它的 rel,https://okeiai.com/submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 Follow 5 条 / Nofollow 2 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://okeiai.com/products/kissing-ai,2026-09-02,,,
okulsayaci.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://okulsayaci.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
ommazyj.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://ommazyj.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
onarm.net,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://onarm.net/apps/12gadgetstoolsforyourdesktop,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
onylxbb.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://onylxbb.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
opscale.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://opscale.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pamlyky.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://pamlyky.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
paramountcorporate.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://paramountcorporate.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
passionateinmarketing.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.passionateinmarketing.com/about-us-entertainment-news/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pbqwwl.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://pbqwwl.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pfhemmya.blogspot.com,人工确认：找一条用户产出的链接看它的 rel,https://pfhemmya.blogspot.com/,免费,待确认,入口页有免费措辞且无付费信号；样例公开页可索引；样例页 Follow 24 条 / Nofollow 13500 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://pfhemmya.blogspot.com/2023/04/j.html,2026-09-02,,,
phanetics.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://phanetics.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
phenomena.org,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.phenomena.org/guest-post-for-education-how-to-grow-your-reach-and-build-credibility/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
phobias101.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.phobias101.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
phunuvagiadinh.vn,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.phunuvagiadinh.vn/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pick4d.live,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,http://pick4d.live/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pineconesandacorns.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://pineconesandacorns.com/guest-posting-at-enchanted-home/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pinterest.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.pinterest.com/submit/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pipedream.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://pipedream.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
pipelineon.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://pipelineon.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
piperic.com,人工确认：发布后是否真的会留下外链,https://piperic.com/tools/ai-submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引,样例页没有外部链接，未证明该机制会产出直接外链,https://piperic.com/tools/ai-bots/list,2026-09-02,,,
plainenglish.io,人工确认：找一条用户产出的链接看它的 rel,https://plainenglish.io/topics/news,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 Follow 37 条 / Nofollow 1 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://plainenglish.io/apis/how-do-startups-usually-handle-receipts-and-account-emails-without-building-their-own-email-stack,2026-09-02,,,
